Date,Total Scheduled ,Total Absent,Open Time,AUX01 Paid Break,AUX01 Unpaid Lunch,Meeting-Unavail-Paid,Client ACD - Coaching,Absent,Unconfirmed LOA,MIA,Late-Tardy-Sign Off,Holiday-Float-Pd,On Loan to Program C,VZN Training Mod 2L,Personal Off Phon-Pd,Sick-Paid,MTO,No Call No Show-Unp,Sick-Unpaid,Leave-Personal-Unp,Training-SITEL-Pd,Excessive Time Off,Idle,V - Back Office Work,Borrowed A - Signon,OJT/Mentor-Paid,Borrowed B - Signon,CapOne - Virtual 2,SHIFT - V - Back Office Work,Month,DayOfWeek,IsWeekend
2023-06-11,1052.249999988,86.88333333199999,784.916666662,61.0,140,5.75,12.5,0.0,8.0,0.533333334,7.0833333320000005,7.333333333,9.083333332999999,0.0,0.35,14.6,29.3,0.0,56.666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1
2023-06-12,3051.116666645,190.783333329,1943.749999961,177.25,397,37.25,19.5,40.333333333,23.333333333,5.599999998,15.116666666,23.333333333,23.383333333,8.5,0.283333333,17.233333333,17.25,7.333333333,77.833333333,8.0,0.0,5.249999999,31.683333332,301.0,96.666666667,22.333333333,0.0,0.0,0.0,6,0,0
2023-06-13,3653.1666666359997,205.116666662,1627.4333332859999,212.25,489,152.5,55.5,24.5,55.166666666,3.983333332,6.733333331,32.5,37.666666666,8.5,10.183333333,13.75,37.333333333,7.333333333,89.533333333,16.5,0.0,4.533333334,52.100000002,789.9333333339999,152.766666667,27.4,0.0,0.0,0.0,6,1,0
2023-06-14,3713.3333333,183.54999999700001,1783.549999983,220.5,511,120.0,54.5,0.0,58.666666666,6.483333334,7.899999998,49.0,37.666666666,0.0,14.633333334,18.45,40.083333333,0.0,83.79999999900001,16.5,0.0,4.216666669,135.733333332,845.916666659,81.75,27.233333333,0.0,0.0,0.0,6,2,0
2023-06-15,3341.499999969,211.53333333199998,1557.649999989,195.5,443,66.75,43.5,14.666666666,64.73333333299999,3.533333333,9.016666667,40.333333333,22.999999999,8.5,14.383333333,25.816666667,26.333333333,8.0,80.866666666,16.5,0.0,4.233333333,143.183333333,816.616666658,77.85,30.383333333,0.0,0.0,0.0,6,3,0
2023-06-16,3544.583333306,220.316666666,1669.816666661,206.25,467,102.75,36.5,40.833333333,49.25,3.3000000000000003,12.516666667,40.333333333,33.416666666,8.5,22.916666666,32.85,30.166666667,7.333333333,69.833333333,16.5,0.0,3.95,364.199999991,564.75,69.63333333599999,44.833333333,0.0,0.0,0.0,6,4,0
2023-06-17,2148.416666643,198.899999993,1017.916666659,122.25,300,21.333333333,13.0,45.833333331999995,39.166666666,2.433333332,8.233333331,15.833333332999999,16.083333333,8.5,16.0,8.0,10.0,14.666666666,76.816666666,8.5,0.0,1.0833333330000001,63.433333331,560.433333326,39.566666669,7.5,0.0,0.0,0.0,6,5,1
2023-06-18,985.699999988,54.949999997,761.949999994,59.0,135,10.5,11.5,22.666666665999998,7.333333333,0.7166666660000001,1.566666666,15.333333332999999,8.583333332999999,0.0,0.266666667,0.0,16.416666667,0.0,22.666666665999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,1
2023-06-19,3014.183333311,100.049999998,1791.383333318,180.5,392,55.85,29.5,0.0,18.0,4.633333333,2.949999999,48.833333333,22.149999999,8.5,7.616666667,13.166666667,47.0,8.5,52.799999999,8.0,0.0,3.2,86.733333334,284.65,89.5,23.0,29.5,0.0,0.0,6,0,0
2023-06-20,3712.833333302,161.966666662,1659.966666654,219.5,506,119.066666667,57.0,1.75,64.333333333,4.699999997,12.166666666000001,37.25,37.999999998999996,8.5,7.566666666,8.05,74.333333333,0.0,64.666666666,16.5,0.0,4.05,545.083333339,329.766666663,168.366666667,21.5,44.0,0.0,0.0,6,1,0
2023-06-21,3711.699999967,136.483333331,1707.099999985,222.5,506,94.9,48.0,9.083333332999999,68.5,4.8666666670000005,8.399999998,31.833333333,38.049999999,0.0,2.033333333,12.85,78.583333333,0.0,31.116666666,16.5,0.0,4.283333333,634.833333336,370.149999994,75.250000001,35.583333333,28.0,0.0,0.0,6,2,0
2023-06-22,3571.6666666359997,161.299999999,1508.066666653,213.25,468,84.25,55.5,33.0,47.833333333,12.1,5.599999999,38.499999998999996,32.833333332,8.5,0.883333334,15.383333333,56.333333333,0.0,45.716666667,24.5,36.8,2.350000001,705.80000001,290.94999999,74.383333335,42.616666666,34.5,0.0,0.0,6,3,0
2023-06-23,3699.333333306,203.566666663,1541.69999999,217.25,484,118.93333333300001,26.0,38.499999998999996,31.333333333,8.033333332,6.233333333,53.833333332,42.0,8.5,0.0,15.0,48.583333333,0.0,92.533333332,24.5,26.783333333,6.033333335,250.133333331,692.833333327,64.499999999,40.333333333,29.5,0.0,0.0,6,4,0
2023-06-24,2041.083333311,159.149999997,868.983333321,119.5,293,22.75,14.0,61.166666664999994,23.333333333,0.316666667,3.5666666659999997,46.499999998999996,39.916666666,8.5,0.6,4.0,37.833333333,0.0,66.76666666599999,8.5,0.0,0.566666667,71.916666667,503.833333327,29.083333333,15.0,30.5,0.0,0.0,6,5,1
2023-06-25,1130.833333322,88.149999998,763.766666662,65.5,161,18.0,14.5,15.833333332999999,0.0,2.0833333329999997,7.416666665,47.666666666,9.833333332999999,0.0,0.583333333,3.8166666670000002,50.5,14.666666666,44.333333333,0.0,34.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,6,6,1
2023-06-26,3121.699999979,139.549999999,1822.499999988,186.0,405,56.0,47.0,25.5,12.0,7.45,7.449999999,52.333333333,37.966666665,8.5,0.48333333300000003,19.05,44.583333333,0.0,68.1,8.0,36.0,6.450000001,52.866666665,289.316666669,95.8,22.333333333,30.0,0.0,0.0,6,0,0
2023-06-27,3677.1666666359997,109.583333333,1623.883333323,221.25,482,143.75,52.5,8.0,15.333333332999999,4.583333335,11.983333330999999,49.0,31.999999999,14.0,1.566666667,18.866666667,40.883333333,0.0,46.999999998999996,16.5,2.0,6.666666665,618.733333334,286.699999998,131.749999999,25.666666667,43.5,0.0,0.0,6,1,0
2023-06-28,3612.1666666339997,78.616666664,1685.333333315,220.75,480,65.75,47.5,8.0,15.333333332999999,2.849999999,2.983333331,68.333333333,40.499999998999996,0.0,0.316666667,17.533333333,47.95,0.0,29.5,25.0,0.0,4.883333333,512.350000002,479.216666663,78.399999998,37.25,27.0,0.0,0.0,6,2,0
2023-06-29,3483.99999997,102.316666665,1520.866666654,210.25,462,96.0,36.5,16.5,15.333333332999999,2.716666665,8.349999999,56.333333333,30.833333332,8.5,0.883333334,14.016666666999999,48.5,0.0,45.4,25.0,16.0,3.900000001,385.533333339,390.916666662,70.183333335,40.083333333,28.0,0.0,0.0,6,3,0
2023-06-30,3655.16666664,168.799999999,1649.633333324,217.25,482,116.5,22.0,65.166666666,15.333333332999999,15.366666667,9.833333333999999,72.833333333,35.999999999,8.5,6.766666667,12.266666666,55.0,0.0,38.583333333,25.0,34.5,6.799999999,181.716666664,723.983333328,66.566666668,41.533333333,17.0,0.0,0.0,6,4,0
2023-07-01,2286.416666643,184.649999996,840.666666656,130.5,324,24.333333333,16.0,23.833333333,15.333333332999999,1.400000001,4.666666665,44.083333333,23.166666665999998,8.5,2.716666666,14.6,43.0,16.0,35.9,17.0,34.0,2.283333333,81.099999998,532.199999993,39.650000002,15.0,23.0,0.0,0.0,7,5,1
2023-07-02,1014.833333323,52.633333334,713.883333325,60.0,139,1.0,12.5,25.0,0.0,1.75,5.783333334,15.333333332999999,8.083333332999999,0.0,0.0,7.016666667,27.583333333,0.0,8.133333333,0.0,34.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,7,6,1
2023-07-03,2987.833333312,165.366666665,1765.683333326,172.75,400,47.0,38.0,41.5,18.333333333,14.916666668000001,4.199999999,39.333333333,30.083333333,8.5,0.916666667,21.183333333,66.583333333,8.0,47.766666665,8.0,36.0,4.166666666,35.300000001,286.616666666,66.916666667,28.833333333,30.0,0.0,0.0,7,0,0
2023-07-04,3239.249999968,142.33333333,1310.766666654,191.25,442,217.9,40.5,40.833333333,31.833333333,9.533333333,5.266666665,28.25,49.166666666,8.5,0.85,11.366666667,45.25,8.0,32.583333333,16.5,6.0,1.116666667,398.466666662,503.150000007,88.7,25.416666665999998,45.0,0.0,0.0,7,1,0
2023-07-05,3514.333333301,135.066666666,1673.549999984,206.75,480,28.0,49.0,16.5,15.333333332999999,4.983333334,4.566666667,32.5,48.666666666,0.0,0.0,6.0,73.75,0.0,82.233333332,16.5,0.0,4.366666668,701.133333328,251.983333335,80.683333333,35.833333333,27.5,31.0,0.0,7,2,0
2023-07-06,3581.6666666349997,149.716666665,1668.249999985,210.0,489,74.166666667,48.5,25.5,15.333333332999999,10.183333331,4.416666667,31.833333333,52.583333332,8.5,0.333333333,19.35,100.75,0.0,67.6,16.5,28.5,3.15,591.783333332,345.150000004,68.133333333,32.833333333,33.5,33.5,0.0,7,3,0
2023-07-07,3739.41666664,203.833333328,1769.033333322,215.25,509,100.0,28.5,23.833333333,33.083333333,9.033333333,8.016666664,54.25,63.166666666,8.5,0.8,15.1,79.5,14.666666666,92.349999999,16.5,1.0,3.866666667,448.783333332,472.400000001,63.533333334,32.083333333,29.5,38.0,0.0,7,4,0
2023-07-08,2244.916666646,116.83333333,1051.533333323,131.0,308,41.666666666,22.5,31.666666665999998,16.0,7.35,5.133333331,20.5,53.583333333,8.5,0.883333333,2.716666667,56.0,16.0,30.616666666,8.5,19.0,3.316666668,56.266666666,485.183333329,29.650000001,15.0,23.0,15.0,0.0,7,5,1
2023-07-09,1181.166666655,66.449999998,784.183333327,69.5,158,1.0,17.0,33.0,0.0,3.1666666660000002,3.783333332,8.5,7.833333333000001,0.0,0.0,8.0,53.85,0.0,18.5,0.0,63.0,0.0,0.0,0.0,0.0,0.0,22.5,21.816666667,0.0,7,6,1
2023-07-10,3145.916666646,155.149999997,1902.183333326,184.0,413,94.5,46.0,23.833333333,15.833333332999999,2.483333333,11.483333333,20.75,34.899999999,8.5,0.333333333,16.733333333,69.166666666,8.0,76.783333332,8.0,59.0,4.816666665,43.5,263.816666667,80.816666666,29.333333333,30.0,44.0,0.0,7,0,0
2023-07-11,3501.499999969,135.416666664,1656.083333322,208.5,462,102.0,52.5,33.0,18.0,3.383333334,5.666666665,23.833333333,33.916666666,8.5,11.666666666000001,10.75,45.5,15.833333332999999,48.783333333,16.5,10.0,3.9,601.949999998,252.549999999,163.166666667,28.333333333,37.5,37.0,0.0,7,1,0
2023-07-12,3410.833333301,138.033333329,1627.949999989,201.5,450,68.0,52.0,23.333333333,17.166666666,0.883333332,2.199999998,49.333333333,41.166666666,0.0,2.6333333330000004,18.116666667,44.0,15.333333332999999,49.583333333,16.5,0.0,3.599999998,645.733333339,299.483333329,82.583333333,34.633333333,27.5,31.0,0.0,7,2,0
2023-07-13,3403.499999969,141.19999999499998,1491.283333321,200.75,455,95.5,40.0,23.833333333,20.333333333,1.799999999,8.983333331,32.333333333,43.416666666,8.5,0.633333334,19.466666666000002,85.56666666699999,0.0,66.783333333,16.5,22.0,2.383333332,681.53333333,260.016666667,74.249999999,20.166666667,33.5,36.5,0.0,7,3,0
2023-07-14,3672.249999973,120.266666662,1656.933333327,217.75,497,144.5,26.5,24.5,15.833333332999999,3.266666667,6.166666663,33.0,63.749999999,8.5,0.5,5.6,125.5,0.0,58.166666666,16.5,57.0,3.733333333,480.766666662,429.0,66.500000001,27.616666667,29.5,30.5,0.0,7,4,0
2023-07-15,2155.416666648,87.46666666499999,986.233333326,127.5,320,20.0,12.5,48.166666666,8.5,5.533333333,6.749999999,22.666666665999998,48.833333333,8.5,0.0,2.516666667,86.75,0.0,16.0,8.5,51.25,0.5166666660000001,65.06666666699999,467.483333331,29.933333333,14.5,23.0,15.0,0.0,7,5,1
2023-07-16,1197.166666654,59.083333331,732.216666662,70.5,158,41.883333333,15.0,8.5,0.0,2.816666667,7.216666665,17.0,10.833333332999999,0.0,0.0,6.8833333329999995,51.066666666,14.666666666,19.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,22.5,29.0,0.0,7,6,1
2023-07-17,3092.833333312,164.849999998,1820.333333321,179.5,402,137.883333333,37.0,41.5,22.666666665999998,7.1500000009999995,9.033333332,33.0,30.316666666,8.5,0.233333333,15.583333333,99.216666666,0.0,65.916666666,8.0,51.55,5.8,48.449999999,245.233333333,81.5,20.666666665999998,28.5,42.0,0.0,7,0,0
2023-07-18,3478.49999997,145.399999998,1569.899999983,205.5,460,148.55,51.0,33.5,29.916666665999998,6.600000001,5.433333332,57.5,51.416666666,8.5,0.0,9.116666666,64.216666666,0.0,54.699999999,16.5,5.0,6.500000001,639.4833333290001,204.633333335,149.0,35.833333333,34.0,27.4,0.0,7,1,0
2023-07-19,3254.833333302,106.99999999799999,1588.683333314,195.75,435,95.5,44.683333333,22.666666665999998,14.666666666,4.733333334,6.183333333,33.0,35.166666666,0.0,0.083333333,0.0,48.583333333,8.5,38.499999998999996,16.5,0.0,1.899999999,630.850000003,244.799999999,99.416666667,34.833333333,20.916666667,20.4,0.0,7,2,0
2023-07-20,3373.6666666349997,188.799999998,1477.699999993,196.25,448,123.2,45.0,32.833333333,25.183333333,10.866666667,12.966666666,57.5,37.366666666,8.5,0.566666667,12.75,57.283333333,0.0,89.483333333,16.5,17.0,3.8999999990000003,600.516666664,322.583333338,73.116666667,33.583333333,20.0,28.316666667,0.0,7,3,0
2023-07-21,3666.999999974,161.199999998,1637.5333333199999,215.5,484,224.650000001,31.0,40.833333333,15.333333332999999,9.316666667,9.633333333,37.25,43.999999999,8.5,0.8666666670000001,12.95,76.783333333,8.5,50.516666666,16.5,34.0,5.916666665999999,298.366666667,640.016666664,72.516666667,30.9,26.0,37.0,0.0,7,4,0
2023-07-22,2273.166666645,98.399999998,944.4166666579999,134.5,308,93.133333332,15.0,24.333333333,15.333333332999999,1.05,6.916666666,23.833333333,41.333333333,8.5,0.0,0.0,60.5,0.0,39.666666666,8.5,29.0,1.366666666,63.833333333,534.999999993,27.666666667,15.0,23.0,22.5,0.0,7,5,1
2023-07-23,1064.999999989,62.649999999,740.833333329,62.5,154,14.5,14.0,17.0,0.0,2.8166666670000002,4.283333332,17.0,9.933333333,0.0,0.133333333,10.383333334,28.833333333,0.0,26.166666665999998,0.0,16.916666667,0.0,0.0,0.0,0.0,0.0,22.0,24.75,0.0,7,6,1
2023-07-24,3041.166666643,135.13333333,1821.966666652,179.0,394,108.166666667,40.0,31.833333333,15.333333332999999,4.233333333,6.583333331,25.0,34.916666667,8.5,1.183333333,3.783333334,59.533333333,0.0,57.499999998999996,8.0,18.0,2.916666668,74.01666666599999,241.666666667,75.5,20.833333333,21.116666667,24.0,0.0,7,0,0
2023-07-25,3503.999999969,100.416666664,1527.266666653,211.25,458,136.766666667,53.0,25.5,28.916666665999998,1.116666667,4.366666665,48.333333333,54.666666666,8.5,0.0,8.933333333,71.333333333,7.333333333,18.0,16.5,3.0,4.650000001,564.2166666640001,295.033333333,160.5,28.833333333,34.5,16.5,0.0,7,1,0
2023-07-26,3459.083333301,130.316666663,1637.93333332,205.75,450,115.0,45.0,8.5,28.283333333,6.766666666,5.049999999,28.5,49.166666666,0.0,0.666666667,9.233333333000001,33.083333333,23.166666665999998,49.316666665999996,16.5,0.0,2.066666666,631.883333331,298.316666667,93.583333333,35.333333333,22.5,19.5,0.0,7,2,0
2023-07-27,3345.666666636,121.266666663,1378.833333322,199.5,442,179.0,39.5,8.5,35.333333333,2.066666666,8.299999999,25.0,49.333333333,0.0,0.25,5.1,38.116666667000004,0.0,56.499999998999996,16.5,0.0,2.566666667,656.3,271.149999998,68.1,35.583333333,30.5,20.416666667,0.0,7,3,0
2023-07-28,3558.833333307,130.199999996,1492.816666662,210.25,480,201.216666666,32.5,31.666666665999998,27.516666666,11.699999999,16.216666665,56.333333333,61.999999998999996,0.0,0.8166666659999999,15.75,49.666666667,0.0,19.633333333,16.5,19.0,4.316666666,372.100000004,550.999999997,59.733333333,33.333333333,21.0,26.5,0.0,7,4,0
2023-07-29,2060.583333314,67.433333332,932.499999993,123.25,302,98.233333333,16.5,38.499999998999996,8.5,0.483333333,5.283333334,35.416666666,38.35,0.0,1.05,0.0,37.5,0.0,14.666666666,8.5,17.0,2.7000000010000003,64.216666666,457.83333333,31.283333333999998,15.0,15.0,22.5,0.0,7,5,1
2023-07-30,1046.999999989,99.916666665,623.499999993,58.75,149,25.0,12.5,46.499999998999996,0.0,1.316666667,6.799999999,40.333333333,10.166666666000001,0.0,0.233333334,2.616666666,16.0,15.333333332999999,27.349999999999998,0.0,17.35,0.0,0.0,0.0,0.0,0.0,22.5,21.5,0.0,7,6,1
2023-07-31,3118.499999975,174.249999997,1719.049999992,182.0,408,119.883333333,24.5,31.666666665999998,15.833333332999999,7.266666667,14.599999999,16.5,35.333333331999995,7.416666667,1.299999999,10.0,40.5,25.0,61.716666665,8.0,8.0,6.366666667,41.016666667,281.449999998,90.416666667,18.416666667,29.5,41.5,0.0,7,0,0
2023-08-01,3398.999999968,113.49999999799999,1662.816666652,204.0,442,150.916666667,46.0,32.333333333,23.166666665999998,4.45,6.749999999,24.5,40.999999998999996,0.0,1.416666666,0.8,15.9,0.0,46.0,16.5,2.0,1.85,433.63333334099997,370.533333329,166.883333334,32.5,39.5,28.0,0.0,8,1,0
2023-08-02,3451.6666666339997,102.666666666,1541.18333332,207.75,461,118.716666666,48.75,8.0,8.5,2.6333333330000004,6.049999999000001,31.833333333,59.499999998999996,0.0,0.9,25.183333333,16.25,15.833333332999999,36.466666667,16.5,12.0,5.299999997,536.116666671,296.616666667,111.666666666,34.333333333,28.0,22.0,0.0,8,2,0
2023-08-03,3447.6666666349997,88.25,1426.66666666,208.0,448,224.599999999,45.5,17.0,8.5,4.8999999999999995,9.999999999,32.333333333,64.333333332,8.0,2.466666667,6.65,15.75,0.0,39.700000001,16.5,0.0,3.516666668,489.916666665,366.566666671,75.799999999,29.183333333,34.0,36.5,0.0,8,3,0
2023-08-04,3580.249999975,126.583333331,1646.383333332,213.5,469,181.933333335,42.5,38.999999998999996,17.0,4.183333334,12.149999999,23.833333333,53.499999998999996,8.0,0.899999999,9.966666666,33.0,8.0,32.5,16.5,18.833333333,3.600000001,159.083333336,701.333333327,61.749999998999996,28.833333333,28.5,33.666666667,0.0,8,4,0
2023-08-05,2041.833333313,71.299999995,969.933333324,122.5,280,18.8,13.0,38.499999998999996,17.0,7.95,2.383333332,0.0,38.833333333,8.0,0.383333333,3.333333333,9.0,0.0,0.0,8.5,8.383333333,2.833333335,81.116666666,429.449999996,28.883333334,14.616666667,30.5,22.5,0.0,8,5,1
2023-08-06,1022.666666654,55.449999999,649.883333326,60.5,142,14.4,11.5,14.666666666,0.0,2.9500000010000003,6.25,32.333333333,12.166666666,8.0,1.0,4.0,8.5,15.833333332999999,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,30.0,0.0,8,6,1
2023-08-07,2992.58333331,134.533333333,1888.63333332,177.0,388,104.83333333,39.0,32.833333333,16.833333333,3.3666666669999996,14.250000001,20.5,38.833333332,0.0,0.483333334,13.25,24.5,8.0,33.549999999,8.0,0.0,4.8833333340000005,52.050000001,0.0,90.5,20.416666667,28.5,33.533333332,269.999999999,8,0,0
2023-08-08,3529.1666666339997,105.216666664,1727.683333318,211.0,459,184.716666666,47.5,7.333333333,17.0,2.8166666670000002,7.266666665000001,16.5,66.749999999,0.0,0.283333333,4.0,11.833333332999999,15.833333332999999,31.416666665999998,16.5,0.0,3.250000001,311.999999998,0.0,134.2,26.25,34.5,27.5,504.28333333800003,8,1,0
2023-08-09,3521.999999966,89.216666666,1740.583333319,213.25,451,205.01666667,48.5,38.499999998999996,14.0,7.983333334,3.933333333,21.25,41.499999998999996,8.0,0.666666667,5.566666667,17.583333333,0.0,17.733333333,16.5,0.0,3.716666666,638.450000005,0.0,72.033333333,28.25,27.5,20.5,273.599999998,8,2,0
2023-08-10,3178.999999969,89.98333333,1548.433333321,192.75,435,105.716666667,33.0,32.833333333,0.0,5.316666665,6.766666665,31.666666665999998,43.616666665,8.0,0.233333333,1.0,32.433333333,8.0,36.066666667,16.5,0.0,3.750000001,493.883333331,0.0,69.133333335,36.833333333,19.5,37.0,389.883333332,8,3,0
2023-08-11,3385.416666642,118.316666664,1547.383333327,201.25,447,224.75,41.25,32.833333333,17.75,3.983333332,1.999999999,15.833333332999999,66.999999999,0.0,0.283333333,11.1,36.5,7.333333333,26.733333333,16.5,0.0,2.433333332,163.300000001,0.0,68.983333334,35.333333333,27.0,28.0,668.16666666,8,4,0
2023-08-12,1827.833333314,68.799999999,849.266666656,108.75,254,11.85,15.25,47.499999998999996,8.5,0.9833333329999999,3.8166666670000002,7.333333333,39.833333333,0.0,0.683333333,0.0,10.833333332999999,0.0,8.0,0.0,0.0,0.883333333,57.616666667000004,0.0,30.383333333,14.516666666999999,30.3,22.5,424.749999996,8,5,1
2023-08-13,953.166666654,30.949999997,683.199999995,58.5,137,17.666666667,8.5,0.0,0.0,4.016666666,6.933333332,32.833333333,12.166666666,0.0,0.5499999999999999,4.0,13.083333332999999,7.333333333,8.666666667,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,22.5,29.0,0.0,8,6,1
2023-08-14,2875.666666642,89.099999999,1829.533333323,172.5,374,110.05,40.5,14.666666666,16.5,2.2,6.283333333,48.833333333,23.049999999,0.0,1.8000000010000001,15.616666667,21.5,8.5,19.333333334,8.0,0.0,3.016666666,48.433333335,0.0,63.333333334,22.333333333,28.5,34.5,263.133333332,8,0,0
2023-08-15,3393.333333302,92.333333334,1699.133333319,205.0,441,146.1,46.5,7.333333333,16.5,12.616666667,8.816666668,15.333333332999999,22.666666665999998,0.0,0.666666667,26.766666667,17.25,0.0,20.299999999,8.0,0.0,3.800000001,130.116666665,0.0,171.466666665,34.833333333,34.0,28.0,599.2,8,1,0
2023-08-16,3438.8333333,83.866666662,1646.749999985,208.5,444,177.233333334,48.5,14.666666666,16.5,1.4000000000000001,8.166666663,15.333333332999999,20.833333333,0.0,0.166666667,7.483333333,29.0,8.0,24.333333333,16.5,0.0,5.26666667,434.700000001,0.0,99.333333333,33.333333333,27.833333333,22.35,427.983333329,8,2,0
2023-08-17,3232.1666666349997,127.616666667,1456.349999987,193.25,420,192.75,40.5,39.666666666,16.5,7.583333333,8.383333334,23.833333333,33.416666666,0.0,3.350000001,13.65,24.0,0.0,35.583333333,16.5,0.0,2.433333335,322.683333338,0.0,86.05,29.833333333,31.5,36.0,492.116666665,8,3,0
2023-08-18,3348.916666642,111.933333334,1589.89999999,200.75,438,160.05,34.5,23.833333333,16.5,10.016666668,8.233333333000001,20.083333333,30.666666665999998,0.0,8.116666667,12.816666667,29.0,0.0,33.25,16.5,0.0,5.383333333,409.166666673,0.0,74.916666665,28.833333333,29.5,34.0,460.55,8,4,0
2023-08-19,1871.999999979,111.21666666499999,843.016666655,110.25,255,11.083333333,8.0,23.833333333,0.0,2.933333334,6.416666666,15.833333332999999,17.333333333,0.0,1.666666667,3.266666667,0.0,0.0,0.0,0.0,0.0,1.5,85.866666666,0.0,49.133333334,15.0,23.0,22.5,467.999999994,8,5,1
2023-08-20,922.3333333209999,67.416666663,665.266666662,54.0,124,0.0,6.0,15.333333332999999,0.0,9.099999999,6.583333331,8.5,5.333333333000001,0.0,0.216666667,6.683333333,0.75,7.333333333,17.433333333,8.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,22.5,0.0,8,6,1
2023-08-21,2861.166666643,61.483333328,1864.299999992,172.0,370,82.0,40.5,15.833333332999999,0.0,3.783333331,9.116666665,25.0,22.149999999000002,0.0,2.150000001,9.133333333,43.5,7.333333333,16.283333333,16.5,0.0,1.600000001,36.633333332,0.0,87.783333333,18.833333333,21.5,28.0,251.549999999,8,0,0
2023-08-22,3397.49999997,39.799999999,1718.0333333199999,207.75,435,121.883333333,49.0,0.0,2.0,4.233333334,6.933333333,32.333333333,23.416666665999998,0.0,1.066666667,5.6333333329999995,48.25,0.0,16.5,8.0,0.0,2.283333333,505.483333333,0.0,161.966666666,27.333333333,43.0,28.266666667,240.86666666600001,8,1,0
2023-08-23,3352.583333301,75.74999999399999,1649.399999988,203.0,432,113.916666667,44.0,7.333333333,0.0,6.0833333320000005,9.916666663,24.333333333,25.416666665999998,0.0,0.983333333,5.166666667,30.5,0.0,47.249999998999996,16.5,0.0,1.95,642.950000002,0.0,82.266666666,35.833333333,27.866666667,23.0,245.300000003,8,2,0
2023-08-24,3100.333333303,159.299999999,1416.633333323,183.25,396,57.916666667,35.0,55.666666666,9.833333332999999,5.4000000009999995,6.583333331,24.333333333,23.216666666000002,0.0,1.1333333319999999,6.8,32.0,8.0,35.583333333,16.5,0.0,2.283333336,590.900000001,0.0,77.533333333,37.333333333,36.5,35.0,253.016666667,8,3,0
2023-08-25,3361.999999976,133.166666666,1686.783333328,199.5,429,85.666666667,34.0,39.166666666,7.333333333,6.533333336,16.983333332,24.333333333,22.916666666,0.0,1.15,19.216666667,30.166666667,8.0,35.933333333,16.5,0.0,3.85,462.216666661,0.0,80.833333333,28.833333333,14.5,38.0,415.466666667,8,4,0
2023-08-26,1952.833333314,69.566666665,868.983333323,117.5,258,16.833333333,14.0,14.666666666,0.0,6.166666666999999,5.216666666,15.833333332999999,35.583333333,0.0,0.183333333,3.966666667,11.0,8.5,27.0,0.0,0.0,2.3,75.033333334,0.0,35.716666666,15.5,30.5,22.5,472.08333332899997,8,5,1
2023-08-27,931.166666654,33.766666667,686.733333327,56.5,125,0.0,8.0,7.333333333,0.0,2.766666666,5.4,0.0,7.333333333000001,0.0,0.266666667,2.333333333,12.583333333,0.0,15.933333333,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.75,0.0,8,6,1
2023-08-28,2872.33333331,119.09999999499999,1848.88333332,170.5,367,57.883333333,37.5,23.333333333,0.0,3.783333331,4.333333333,0.0,22.533333331999998,0.0,0.183333333,16.35,48.083333333,0.0,62.799999998,25.0,0.0,3.433333333,135.149999998,0.0,83.0,19.833333333,22.5,30.0,169.133333334,8,0,0
2023-08-29,3411.083333303,73.13333333,1736.216666654,207.25,433,167.0,53.5,7.333333333,0.0,5.233333332,9.899999999,21.25,22.9,0.0,1.5666666660000002,22.099999998999998,48.15,0.0,28.566666666,8.0,0.0,3.000000001,282.983333343,0.0,183.9,29.333333333,41.5,21.0,442.166666668,8,1,0
2023-08-30,3320.333333302,95.816666664,1628.799999984,200.25,428,92.633333333,46.5,23.166666665999998,10.333333332999999,4.066666666,8.133333333,0.0,18.833333333,0.0,0.4,8.766666666999999,40.333333333,0.0,40.349999999,16.5,0.0,3.116666668,143.183333332,0.0,96.883333335,29.833333333,24.0,20.5,627.816666661,8,2,0
2023-08-31,3070.666666638,123.749999997,1422.899999987,183.5,394,82.483333334,35.0,23.833333333,0.0,6.683333333,15.633333332,0.0,18.416666666,0.0,0.5,17.5,24.333333333,8.5,51.599999999,25.0,0.0,3.6666666660000002,180.933333334,0.0,80.116666667,35.833333333,35.5,26.5,674.283333326,8,3,0
2023-09-01,3356.583333309,130.283333327,1556.149999991,200.25,424,69.5,29.5,39.666666666,4.0,3.983333332,8.16666666,0.0,26.916666666,0.0,0.8666666670000001,10.9,45.0,0.0,42.449999999,25.0,0.0,2.683333334,271.033333338,0.0,94.866666665,34.583333333,28.5,18.5,577.450000002,9,4,0
